196.757728520948,207.307398031763,183.987314462727,210.338315853501,203.834863984491,194.763889936494,215.454280811354,219.198759333231,202.63878654797,193.953852780241,201.249850968185,189.682642659181,207.135593865542,193.044277704356,180.264897466509,182.776644422381,210.580264727763,199.098594573644,209.25488269638,189.1096014294,196.168104584221,207.304299856541,210.050381285242,202.364067220424,214.862882134243,218.714408400118,192.292779979936,193.479672066197,201.115859164915,179.416122602742,198.459598413353,204.488930277991,206.533253296255,212.389721804083,198.186971894723,196.421986735676,198.793132813256,202.269770908594,210.834767751088,215.802060833769,205.663508251102,195.767405453094,206.265570799743,196.124252495006,193.025507027279,205.598011435075,200.092024800827,204.657272336573,219.804539516201,205.178095873268,192.687912655763,187.422925997196,194.87869641303,190.193028390327,198.376552414217,184.905309316447,194.798901311536,203.803248047332,193.069800075879,201.014271407738,207.542809075292,180.369153584134,199.634895688249,201.110626217799,189.157457450426,200.114918037777,201.420597709689,204.111713146036,198.529298179267,194.238906476386,209.654361779945,198.163944487574,194.136940437266,207.319333405941,177.870740136839,193.335869221865,204.476992210677,190.832675880612,194.744114529886,207.478787151731,206.752892976244,197.208767279016,210.575944307831,188.190315834703,206.014648537412,203.948957546711,197.85289464787,197.192851882547,201.338654060333,184.73613209766,195.693694286663,217.652813946316,194.034659905852,202.300137400614,187.932605525846,177.85733225868,185.751084152623,216.791400165041,188.231960326236,211.266983056722
172.584766223492,187.007178703167,195.90780648287,195.80082459457,203.338777705896,208.034559262129,205.893824795465,193.035193657317,204.77343928295,178.352975269793,194.049998966018,211.183323673012,208.771245160093,204.359213142714,186.703363860995,207.168425211435,197.059112692573,197.017643184002,189.495467295382,213.257170564827,190.38230827985,211.356915018154,192.444017261242,196.663544526169,198.095122378836,198.193241675383,185.417736945171,178.598357115231,213.784953796564,205.511827758593,193.709035017741,179.47254103749,197.169596618704,195.229623274608,178.714683816082,198.211765953781,179.990437119849,187.64229659888,195.105356097903,198.411990320823,196.787233756741,187.049005706847,198.068834961378,210.515553399021,195.408149879153,167.016137653933,200.585566407643,203.652848284346,193.581263622404,199.962407363329,200.565077334308,194.44765595213,184.017095050358,188.552162522827,189.589417516827,204.13134376602,192.114601329803,188.625279040439,198.529403862855,190.13658396371,188.928849159367,197.456261784932,201.209045893152,212.257623782077,207.02620686028,197.694124413785,201.542707456749,214.986582434546,194.210097753295,187.519437045248,209.803018680947,198.913545003598,189.459414194552,194.809525592357,186.189495310947,191.855242303911,192.834952254841,199.981799777619,199.877908148772,192.346597753478,200.443131948156,196.421677528299,197.117085987626,202.2952993562,182.549974757187,176.844524017598,205.009372171026,197.15111372234,209.60151494466,198.868413818994,184.610182020674,216.292689036788,196.480986310347,196.199023848366,198.017281355658,201.843645617257,210.888895257477,204.716968669688,187.629273967702,181.904685434679
200.772081099461,208.337743181576,200.04161268251,203.705726769113,198.790918233554,196.282652721987,215.320948124924,202.568416010251,196.630186625344,184.519150052668,201.826715051964,189.425650171163,191.967443046427,192.845641953583,198.299751470944,192.907866734619,192.808967437254,214.596493822199,211.524716647022,183.33757358149,192.087381777856,207.972559832686,203.444129260205,195.218838451812,184.508121680844,209.660206033853,199.463944121679,199.855719684134,185.736971842246,195.885460351377,195.248168342466,195.750597216802,201.0828994941,183.369433645416,203.680204298411,188.383323010495,190.576759235726,197.078776088282,194.971593221181,204.070817687489,198.205212809047,211.354460820091,194.400184471578,183.540982592465,204.37512849706,207.514969173314,209.952960583043,190.488271172712,196.526406204213,191.015404812167,188.426809322382,186.398466630486,203.976772417621,214.670119878163,180.412709408773,205.030841059985,215.995755011022,196.550381905487,215.780408365853,191.871670353832,204.353959441642,212.517397518947,207.946939658613,198.74422879359,206.502491968493,187.713996363827,209.139730190542,197.552877600951,192.405727288517,207.410451540608,189.333503942509,221.359907023992,180.039447622013,185.266490356194,193.841799918343,184.358181335938,206.012907131899,212.604224457715,201.038992111569,206.848664549114,192.793310914367,198.264114347259,200.779842042184,200.298946240872,203.057946660164,190.506982419828,186.670908195819,192.837759612424,193.926353617427,201.137242553622,213.198470385404,190.094029849043,201.352570948957,196.600406653351,203.416015693551,190.436460827473,199.64814696758,205.664527079003,192.477284708833,215.335931253956
196.040206618055,206.543832978312,208.702975783603,191.470728788181,207.28225000864,207.780090882743,197.098669974925,194.365187075778,165.426478260524,208.448872789774,198.845302258072,215.981348004271,183.771097387054,194.087030951881,199.242678744949,210.712391267471,183.206319793345,180.373369747242,202.335210657575,185.713038361896,211.434923512092,207.79866586757,210.085531228146,182.75166766591,206.013182910748,195.538674516303,194.787823829995,189.192790100094,187.871766258656,198.057232681265,200.70360920843,198.355843382432,193.069981308749,206.144781588968,198.003058732291,204.206240364088,195.662582826104,206.954745719074,187.231188588751,185.29463384347,201.190117507443,194.110285138747,194.419491179092,199.22042724848,199.212349365835,221.282001652159,202.396979988445,213.247314732076,207.454451967461,189.913466316093,192.18775680302,204.803146474839,188.503734742534,199.194758797711,193.500628738434,187.412072345724,195.766881741821,196.10614564124,202.133204675725,201.929101319169,211.356419577814,196.790445496651,186.288720443374,206.593064227712,194.118793623102,196.250877898899,200.03115531009,200.914540285049,219.823983915883,182.880628810806,204.500926434173,204.765184292561,202.30543194318,183.07040162795,200.249731889294,179.831455647857,203.362894736732,197.013360303851,202.968272689965,191.644870201611,208.528717737876,192.596693671219,200.735198788907,190.113823103453,196.753084890938,187.628236993324,198.565473564219,207.244749364848,180.741497828733,190.827726803025,184.654317012344,196.339000711733,198.291915346794,194.041168451306,226.758973808851,200.928864798109,186.061402215321,207.142432972599,212.792743900969,179.466677527662
196.037877644191,202.673552397804,205.507175837789,186.697753541921,161.573282182298,188.23974009793,179.052935083871,207.54579552529,186.902733437158,205.079925165476,202.878479740994,188.651245048647,186.038983504845,185.910116683066,208.34226133059,186.351080949557,204.958180816126,196.250913074106,195.326230836101,190.177438252912,200.769918329827,199.336636604363,200.484332797309,204.10028373949,202.717420097147,201.90222159942,197.83491789285,207.605875899567,192.836608068839,220.935810397102,200.805713747104,195.555146801616,184.496340119686,208.397726895006,198.731207151396,188.413947120273,228.129330804285,205.158349304606,213.553414688593,200.852640294644,194.974182253155,205.230173992632,182.62119304409,203.139149615144,205.159928161878,208.307231252111,201.301647647945,193.472593735313,210.418199542363,204.232165131799,181.221708049782,187.084590983167,189.394903294659,195.805356432707,215.613523100608,189.957168813785,193.413138575352,181.011782976782,204.552033666687,198.420762820301,177.04436359192,199.1446217692,202.555532157564,187.079000239048,197.945119328625,194.411244476926,183.323613899476,191.211736426382,211.876848229713,209.196945286199,197.441599053918,206.18576577513,190.244466654088,207.842766805448,198.562536879992,208.669861494521,201.808801386555,208.223234916306,180.219488424955,195.51010972395,199.593721124765,185.168146239432,201.131364823113,204.220493165362,208.45153243529,189.335481229384,182.302294699361,186.36216830618,203.74036893998,184.941264762196,190.671642948169,198.473734875042,192.497154466007,193.725641540771,211.442980228983,203.4391914425,196.696645771405,200.515523012908,207.660805541569,204.117932101619
194.942717542579,199.139012725885,210.639332086103,208.580986283969,184.601763394663,206.595002746988,182.739569383981,202.000226576339,212.332298515356,188.920918785604,193.452655886077,171.574496102764,171.550537934483,188.767811185124,204.125812092907,178.853495557959,203.490885649921,189.225698605225,190.362121941324,202.092977179856,215.165738839345,191.171761466844,186.181569166703,202.462290334353,201.225024111509,204.794351359827,202.34753746308,195.043093226232,196.44503704336,194.93350350925,199.248972838711,207.674122625638,216.207723121681,201.763296279113,206.546905303035,197.999735502484,181.851469894383,195.329066769843,182.604327238861,182.662206325584,214.271087974516,192.559116067735,207.761061253761,198.137332080237,178.791715328235,219.51688955925,206.87140330742,187.096340957573,176.417586131024,203.498826031936,201.586284746221,191.919819329745,177.533053133066,204.473005645003,202.980088883325,208.444643971951,199.546421944384,194.747503236509,208.55477693752,206.197949916394,195.838347978315,213.602279767238,188.743235644925,202.045661029898,192.268103814809,194.31711387556,205.719658216992,179.565777765278,201.415148874999,204.879687980788,199.277984439672,211.288031213759,189.700306730578,222.459691114846,205.378857310246,206.05799053844,215.033191140426,175.016013293975,216.296190966802,193.648769565133,207.742423162859,188.817136588302,202.404309861617,202.752231115538,179.184900738766,194.056226744162,182.697988436403,190.707632677442,197.33373491507,200.832102869488,201.875697766012,202.260476945145,211.188896012843,192.154256783453,207.419949123233,186.829813748351,194.411694403911,190.952197205141,189.579452574221,185.26556538933
186.710698789504,192.221119071184,214.218268281578,201.931685566107,205.960704326735,184.163382503046,202.064376996335,192.83201134006,208.877411706447,222.648743435297,202.642373108536,206.616653895444,215.878771273734,193.981683078149,211.485094441251,195.592764384929,188.079603646342,198.284625763022,190.525189438119,190.845352439051,195.263150421536,209.100406203841,204.653386611477,177.626942141056,184.889244216083,204.03421477451,206.343002481432,195.78283888558,209.385763878276,221.087674657163,203.623749375179,207.827196354269,215.609729720211,199.495752911434,194.141349329776,180.624851454718,194.609989752889,195.467839402398,195.267549118376,190.815274941733,194.161874725974,197.857520757407,199.271128612978,197.074849259882,194.436910430613,189.584318709744,181.485258042734,199.879926560017,193.202962108272,187.188980687142,198.914490995377,212.081325933964,219.19454265079,189.134604763773,189.243647703511,198.183479052016,191.448073613432,200.959881416067,195.425777055296,213.035077013421,206.649888938086,198.388926960454,200.053400057082,198.390495553782,201.540154533513,196.487042888557,185.723870949567,200.724446653255,194.3092211324,203.075566425833,203.31289586539,206.424585336901,204.263867658399,190.897512721347,201.717417396978,192.932736383515,206.042213607252,198.660396624331,187.580833097292,202.358027011997,193.61816683964,208.061831181087,204.964677165391,190.898902997424,215.556959184992,194.004542546203,185.831714683752,194.140196823988,193.110183513592,205.733649635214,191.869069256178,215.572162843787,195.635374030346,196.960065245001,186.103445634883,200.302451693218,206.976434986336,189.800864002483,186.949775239623,194.583752791087
199.942462936629,216.225727351262,209.232444181682,188.184976293924,195.78474921776,211.464396767804,202.957780965395,208.54321678628,196.343050558817,198.275883232196,197.862549386674,184.664027279991,187.211564000906,202.354767070668,190.978295637651,200.908549979041,206.653544893864,197.25088804178,189.022672508292,209.386199116174,189.235207463469,206.62742074165,207.885443762819,203.202003019002,212.945735940138,209.150529236725,203.068992654009,181.565613983519,188.595511652004,181.000741778648,197.168181125871,193.13047560162,195.890396977058,217.259229534455,196.470083613969,192.430981047642,198.82141653234,195.799739895751,193.005074304101,192.117270299286,202.159625448522,170.812669259833,189.037319076467,191.844319169513,205.809311424531,198.566624488777,192.2212168321,213.055118386128,188.167481709237,194.281625982218,193.504298840991,184.822469721589,188.035035448011,178.764502709781,200.787073193144,203.35307054269,192.107878814623,188.651144368358,180.160433842544,178.566480294938,209.058479823684,208.269127179096,198.185617138162,180.630861478546,205.032376214026,195.273771277113,195.635003412161,203.170171856191,198.316887920429,190.13555668088,198.134819585187,196.753913823664,191.104198836818,186.611756238034,209.907632649881,182.703158354345,187.632136760418,201.688156158021,201.748464760831,194.775269614807,202.951204103719,212.327512751173,195.961691627124,197.176420386112,204.311156799612,210.968013659541,186.568195205525,190.996474179164,204.35281402146,197.796881586571,210.344614255001,183.158655644606,206.208023452724,209.856458484361,202.312817242019,200.60478483755,190.012421665518,207.212611284968,206.264329506838,204.458980860657
191.929344982163,201.970351240623,208.57996310454,207.958372473862,195.35790333942,195.016552046306,194.031584350591,188.98645864749,181.133370511274,193.159864039005,201.144208814387,196.182497568301,194.455274249315,201.901809592985,220.280096783558,198.5925350063,184.849712866507,184.060994991444,198.698764778057,209.578855776324,192.11967653879,196.0120552577,212.276217167826,195.583884727672,191.153494786444,208.750034129888,206.807744416572,214.950419279007,207.286271204555,209.606301575375,195.794529094192,209.281215466432,191.498629200431,202.039923599384,187.794853245025,202.587659250213,181.515863715482,202.289808209503,202.784776830946,196.492111971738,195.066425274066,218.885435179381,193.106470292637,213.438777024012,204.553621418321,175.760899710695,197.177231358567,183.439502397086,190.411357302308,198.880613448246,211.439381062853,203.692697965315,201.884256429922,197.40002887253,200.406746436436,195.016417201329,196.744672037417,204.405292427181,208.696792136334,185.791124703468,206.388818214987,208.575230392596,193.068204025873,203.393093745988,179.772277828403,198.819656905192,200.677547675611,203.641829384907,192.548477078098,194.078259629659,191.473597953538,191.646234842245,191.54957802283,206.252774727739,204.423365863997,179.284928615697,183.516892744466,196.521370795139,193.609728062991,198.655124338162,185.856993903761,205.544806046641,193.532146699201,189.748131877204,187.654032679916,193.596948679709,203.556746239228,204.990918393754,213.712183810645,188.278031962691,206.624133447208,193.975302579836,190.244025205336,203.917758553714,193.713294339655,188.14454885,218.477562286171,202.469501187673,192.651841626238,200.483370841645
189.715538753863,192.98242493643,187.670978266938,206.506079339725,199.642038452991,177.205239628331,199.231388483091,201.486905545668,196.468959033174,197.2533966844,185.463802946541,193.437137189057,211.467115378831,187.017641977703,184.488794944987,211.459883322694,208.519041173278,200.502574195966,186.278471326502,202.369176863498,211.23038937048,196.576966415045,171.95737522837,199.15734917188,198.581819735996,182.348396646353,179.595437075533,198.341570573878,192.405389958436,183.357832124507,204.661853331746,185.305767347576,195.682830458184,191.219250752843,206.391706300682,208.95698550946,215.136336804495,176.565674886729,213.012378775057,206.30675678231,190.685179757131,191.222742935192,189.122717371186,210.445656827971,196.827651516157,211.543393390426,205.492755155347,202.782739149949,209.388759557613,207.103690577503,198.491793234009,206.935615580624,189.18066607039,206.064145929296,185.396480442386,198.631318901419,209.899261582978,198.809115218997,192.734941171401,194.941925809465,205.866074224886,186.359346223472,206.578119275827,212.300814741558,200.277523641769,189.232992196206,202.531166427166,198.227324822268,209.668173902206,205.218094531089,176.674724793318,189.079073327891,201.244231691052,195.873513355988,193.165801666214,203.401008063187,187.915823798084,217.37816433559,202.575030916563,195.124305683212,198.436720780864,182.47350992794,199.340763133642,199.911216281493,200.346592717784,205.992455875798,173.872327807135,207.825628297277,196.026060903562,196.325942499626,187.027474990037,190.842384376275,193.500348560941,183.100277853141,190.688157130986,191.094349653139,206.623592574084,204.318866636288,199.671621132692,189.45469182263
